country_name,year,total_fertility_rate,growth_rate,midyear_population,midyear_population_male,midyear_population_female,max_age,kids,adults,youth,seniors,infant_mortality,infant_mortality_male,infant_mortality_female,life_expectancy,life_expectancy_male,life_expectancy_female,mortality_rate_under5
Honduras,1975,6.9113,3.313,2857705,2840884,2874526,100.0,1411726,826723,540453,78803,95.0,99.63,90.14,55.85,53.48,58.33,141.44
Bhutan,1975,6.6614,3.653,372749,391522,353976,96.0,153507,144983,64461,9798,149.06,155.88,141.9,46.91,46.36,47.47,244.33
Colombia,1975,4.435,2.21,24124651,23894722,24354580,100.0,10628590,7751324,5064537,680200,69.88,74.85,64.72,60.88,58.96,62.86,102.91
Western Sahara,1975,6.55,-30.198,72071,71190,72952,93.5,31821,25155,13031,2064,123.85,124.08,123.61,39.49,37.44,41.61,235.16
Uganda,1975,7.5482,2.313,10760703,10719968,10801438,100.0,5276331,3211472,1931791,341109,128.67,137.79,119.29,39.79,37.64,42.01,216.91
Lebanon,1975,4.8097,0.995,2692031,2705100,2678962,100.0,1123095,898122,540790,130024,42.33,45.36,39.15,67.74,65.89,69.68,54.87
Ghana,1975,6.57,2.1519999999999997,10099916,10119610,10080222,100.0,4664895,3279886,1861974,293161,81.26,88.8,73.5,52.94,51.55,54.37,153.7
Djibouti,1975,6.4123,4.1339999999999995,226569,226474,226664,96.0,96554,80239,42842,6934,122.76,132.35,112.89,49.94,48.44,51.48,176.03
Cambodia,1975,4.6,-3.885,7499931,7332214,7667648,100.0,3262542,2506350,1545875,185164,298.3,314.65,281.22,16.2,12.91,19.64,434.14
Brazil,1975,4.4267,2.376,107327250,106873924,107780576,100.0,43705391,38352768,21745709,3523382,87.86,95.21,80.14,60.17,56.99,63.51,110.98
Madagascar,1975,6.941,2.6239999999999997,7603790,7610576,7597004,100.0,3429911,2498736,1395485,279658,127.64,134.27,120.81,45.59,44.47,46.75,217.16
Somalia,1975,7.252000000000001,2.6210000000000004,4127771,4136028,4119514,100.0,1932397,1282749,775539,137086,182.24,200.17,163.77,47.21,46.68,47.75,239.23
Guinea,1975,5.9679,1.993,4018826,3867578,4170074,98.0,1730679,1423304,747674,117169,153.97,164.06,143.57,39.93,38.6,41.3,270.18
Sierra Leone,1975,6.4932,1.895,3030393,3001952,3058834,100.0,1282401,1100343,486898,160751,198.17,213.85,182.03,37.55,35.71,39.46,309.36
Nicaragua,1975,6.7367,3.201,2394739,2388398,2401080,100.0,1152303,705983,480227,56226,96.07,105.94,85.71,54.72,52.83,56.71,137.43
Congo (Brazzaville),1975,6.192,2.8369999999999997,1455023,1402932,1507114,99.5,675724,474553,260235,44511,85.45,93.88,76.77,54.96,53.2,56.77,137.41
Burma,1975,5.297000000000001,1.871,30329791,30227720,30431862,100.0,12572227,10859096,5761440,1137028,108.42,120.04,96.09,50.58,48.96,52.29,155.15
Haiti,1975,5.772,1.965,4962897,4879704,5046090,100.0,2062292,1792158,950925,157522,138.3,149.18,127.3,46.44,44.89,48.01,211.05
Cote d'Ivoire,1975,7.58,4.296,7030905,7242380,6819430,100.0,3281133,2317968,1283016,148788,136.93,146.25,127.34,47.21,46.03,48.43,204.14
Nepal,1975,5.8226,2.032,13145618,13355694,12935542,100.0,5426025,4820685,2438287,460621,131.26,135.08,127.29,44.31,45.27,43.32,231.04
Nigeria,1975,7.195,3.008,64427500,66315994,62539006,100.0,29445872,21220166,12156610,1604852,124.77,130.36,118.84,44.35,43.75,44.98,228.69
Gabon,1975,4.6498,9.492,647436,624090,670782,98.5,247379,253782,111893,34382,127.99,141.86,113.71,48.34,46.54,50.21,191.99
Congo (Kinshasa),1975,6.3712,2.775,25032227,24338018,25726436,100.0,11226098,8379936,4719787,706406,152.25,163.26,140.91,44.6,43.33,45.91,228.02
Chad,1975,6.5311,2.165,4144061,4020602,4267520,98.5,1835239,1417472,771352,119998,176.55,192.3,160.16,36.3,33.46,39.26,298.57
Angola,1975,7.1985,0.993,6050398,6022468,6078328,99.5,2707032,2028059,1173935,141372,163.64,172.33,154.51,39.43,38.52,40.38,276.72
Bhutan,1976,6.6610000000000005,3.627,386566,406372,366760,96.5,159637,150470,66279,10180,146.39,153.0,139.44,47.36,46.81,47.93,239.09
Ghana,1976,6.5853,2.265,10325541,10318858,10332224,100.0,4763362,3350565,1908696,302918,81.26,88.8,73.5,52.94,51.55,54.37,153.7
Honduras,1976,6.8025,3.353,2954566,2937722,2971410,99.5,1454967,851788,567357,80454,87.63,92.9,82.09,56.99,54.65,59.46,130.88
Senegal,1976,7.2891,2.27,5100499,5118056,5082942,100.0,2376107,1625835,969915,128642,108.11,111.99,104.1,46.03,45.19,46.91,242.58
Lesotho,1976,5.9991,2.609,1222874,1182104,1263644,100.0,511856,420858,226388,63772,111.44,119.36,103.28,54.41,52.4,56.48,162.56
Sierra Leone,1976,6.4858,1.896,3088374,3055666,3121082,100.0,1324964,1120224,486537,156649,196.23,212.01,179.99,37.83,35.94,39.78,306.16
Burma,1976,5.2257,1.883,30904511,30795946,31013076,100.0,12749885,11012415,5979837,1162374,106.06,118.19,93.19,51.35,49.54,53.26,149.9
Paraguay,1976,5.093,2.097,2914396,2905540,2923252,100.0,1253764,926486,615992,118154,58.01,64.41,51.29,66.97,64.72,69.33,81.65
Haiti,1976,5.7416,2.053,5063646,4977918,5149374,100.0,2104721,1827245,970694,160986,136.57,147.26,125.76,46.62,45.05,48.21,209.44
Lebanon,1976,4.6638,1.206,2721832,2724302,2719362,100.0,1135129,900695,557143,128865,41.11,44.02,38.06,67.95,66.14,69.84,52.98
Burkina Faso,1976,7.7593,2.147,5764606,5718588,5810624,100.0,2675129,1840374,1015990,233113,140.77,150.68,130.57,40.46,39.11,41.84,303.96
Colombia,1976,4.2183,2.0,24637685,24390238,24885132,100.0,10704506,7981197,5246721,705261,66.56,71.3,61.65,61.77,59.82,63.8,97.1
Liberia,1976,6.5558,2.68,1659860,1680962,1638758,100.0,726118,574025,307135,52582,165.88,183.24,148.0,42.7,41.07,44.39,246.48
Madagascar,1976,6.909,2.661,7807400,7810458,7804342,100.0,3524953,2553851,1445190,283406,125.09,131.4,118.59,46.03,44.88,47.21,213.17
Nicaragua,1976,6.6181,3.2260000000000004,2472954,2466702,2479206,99.5,1188175,728662,497964,58153,91.14,100.5,81.32,55.7,53.82,57.67,129.62
Somalia,1976,7.252000000000001,2.679,4238645,4245472,4231818,100.0,1964279,1304756,823335,146275,177.86,195.36,159.83,47.77,47.25,48.3,233.89
Swaziland,1976,6.8879,2.8680000000000003,535618,518790,552446,100.0,254000,163192,100628,17798,124.39,130.09,118.52,51.55,48.13,55.07,177.72
Nigeria,1976,7.195,3.022,66399262,68350072,64448452,100.0,30336937,21863200,12545227,1653898,123.92,129.58,117.92,44.43,43.81,45.08,227.97
Solomon Islands,1976,7.513,3.891,199500,207338,191662,98.5,96803,61661,34542,6494,55.09,61.2,48.67,63.38,61.47,65.39,73.74
Nepal,1976,5.7796,2.0669999999999997,13417862,13638058,13197666,100.0,5554708,4906080,2492009,465065,128.72,132.67,124.62,45.08,45.91,44.22,223.15
Chad,1976,6.577999999999999,2.169,4234743,4103900,4365586,99.0,1882776,1443902,785795,122270,178.13,194.06,161.57,36.3,33.66,39.04,300.98
Cote d'Ivoire,1976,7.5059,4.17,7334543,7552330,7116756,100.0,3477315,2421747,1284520,150961,134.7,144.07,125.04,47.55,46.33,48.8,200.61
Gabon,1976,4.7508,2.634,687762,659958,715566,99.0,268780,263088,120161,35733,123.27,137.24,108.87,49.11,47.25,51.01,185.04
Uganda,1976,7.5482,2.3169999999999997,11012722,10953560,11071884,100.0,5403481,3256210,2014946,338085,132.45,142.06,122.55,39.27,37.16,41.45,222.16
Djibouti,1976,6.4127,4.598,236768,236584,236952,96.5,101045,83628,44830,7265,120.64,130.39,110.6,50.33,48.81,51.91,172.46
Congo (Kinshasa),1976,6.4077,2.804,25740503,25058928,26422078,100.0,11587178,8590859,4841827,720639,149.95,160.97,138.6,44.98,43.68,46.31,224.5
Cambodia,1976,4.6,-3.443,7229762,6948202,7511322,99.5,3129843,2421519,1497961,180439,293.07,310.27,275.1,16.39,13.0,19.92,430.0
Angola,1976,7.1985,2.5669999999999997,6157498,6133382,6181614,98.5,2757544,2065508,1190692,143754,159.31,166.96,151.27,40.05,39.27,40.88,270.15
Brazil,1976,4.3,2.346,109890962,109413832,110368092,100.0,44253151,39547949,22434379,3655483,84.61,91.07,77.82,60.68,57.55,63.96,106.12
Central African Republic,1976,5.8766,2.5989999999999998,2112017,2032956,2191078,97.0,939708,776585,356302,39422,123.55,131.65,115.21,46.65,45.37,47.97,207.26
Guinea,1976,5.9627,2.006,4100005,3946792,4253218,98.0,1767824,1448068,763849,120264,151.02,160.84,140.9,40.38,39.06,41.75,265.64
Congo (Brazzaville),1976,6.0894,2.8280000000000003,1496825,1444870,1548780,99.0,692416,484636,273137,46636,83.36,91.53,74.95,55.42,53.67,57.22,133.61
Cameroon,1976,6.375,2.8089999999999997,7721125,7701050,7741200,100.0,3506869,2519312,1481333,213611,104.06,111.58,96.31,50.33,49.01,51.69,175.22
Western Sahara,1976,6.52,19.576,67828,66524,69132,94.5,30413,23175,12301,1939,119.75,119.99,119.5,39.98,37.93,42.1,229.1
Cambodia,1977,4.6,-3.176,6994224,6607982,7380466,99.5,3014640,2345241,1456366,177977,287.92,305.94,269.09,16.57,13.1,20.2,425.91
Burma,1977,5.1545,1.8980000000000001,31494391,31375968,31612814,100.0,12926243,11185815,6192732,1189601,103.75,116.37,90.38,52.1,50.11,54.2,144.86
Central African Republic,1977,5.8765,2.591,2167560,2088378,2246742,97.0,964725,789557,371230,42048,121.21,129.15,113.04,47.13,45.84,48.45,202.99
Paraguay,1977,4.91,2.048,2975427,2966930,2983924,100.0,1271554,953734,628167,121972,58.01,64.41,51.29,67.15,64.88,69.52,80.77
Somalia,1977,7.252000000000001,2.733,4354931,4361230,4348632,100.0,1998384,1328231,872804,155512,173.57,190.64,155.98,48.32,47.81,48.84,228.64
Malawi,1977,7.7175,3.069,5702228,5628954,5775502,100.0,2651872,1821976,1098370,130010,167.34,174.69,159.89,41.97,41.21,42.74,287.47
Nigeria,1977,7.195,2.9989999999999997,68427930,70440040,66415820,100.0,31257136,22528422,12937956,1704416,123.07,128.79,117.01,44.51,43.87,45.17,227.25
Uganda,1977,7.5482,2.339,11272138,11195830,11348446,100.0,5527307,3303026,2106544,335261,134.01,144.01,123.71,39.74,38.07,41.46,224.3
Angola,1977,7.1985,6.207000000000001,6436754,6417326,6456182,99.0,2901665,2151525,1232443,151121,155.52,162.28,148.43,40.66,39.99,41.36,263.9
Haiti,1977,5.7112,1.995,5167179,5078888,5255470,100.0,2147902,1863481,991262,164534,134.86,145.37,124.24,46.8,45.21,48.41,207.85
Mali,1977,7.6434,2.061,6457634,6311390,6603878,100.0,2893518,2197440,1129908,236768,169.43,175.18,163.51,41.49,41.12,41.88,292.19
Lebanon,1977,4.5178,1.4169999999999998,2757773,2751704,2763842,100.0,1145630,910521,573490,128132,39.93,42.73,36.99,68.15,66.39,70.0,51.15
Burkina Faso,1977,7.7185,2.213,5891063,5820156,5961970,100.0,2756275,1868235,1040396,226157,138.75,148.51,128.7,41.34,39.97,42.74,295.01
Djibouti,1977,6.4146,7.813,252171,252272,252070,96.5,107475,89201,47814,7681,118.13,127.69,108.27,50.74,49.19,52.34,168.97
Cote d'Ivoire,1977,7.4318,4.055,7642397,7866198,7418596,100.0,3679808,2527379,1281686,153524,132.49,141.91,122.78,47.94,46.68,49.23,196.91
Solomon Islands,1977,7.2897,3.76,207278,214980,199576,99.0,101222,63552,35962,6542,53.53,59.49,47.26,63.74,61.81,65.77,71.47
Liberia,1977,6.642,2.7439999999999998,1705485,1728352,1682618,99.0,747415,589666,316092,52312,163.85,181.29,145.89,43.01,41.33,44.74,243.51
Congo (Kinshasa),1977,6.4442,2.8789999999999996,26482646,25813462,27151830,100.0,11963696,8812483,4970441,736026,147.69,158.71,136.33,45.35,44.02,46.72,221.01
Seychelles,1977,3.9515,0.903,61791,62240,61342,98.0,24601,20680,12589,3921,33.34,37.26,29.42,68.63,64.89,72.35,42.32
Gabon,1977,4.8515,2.736,706489,678698,734280,99.5,277370,266812,125953,36354,118.71,132.69,104.3,49.86,47.96,51.81,178.22
Nicaragua,1977,6.4996,3.245,2554286,2548088,2560484,99.5,1225220,753553,515281,60232,86.46,95.32,77.15,56.65,54.79,58.6,122.26
Swaziland,1977,6.8002,2.949,551407,534456,568358,99.0,262823,167194,103884,17506,118.86,124.02,113.54,52.56,49.12,56.1,168.88
Chad,1977,6.625,2.182,4327777,4189840,4465714,98.5,1931454,1471145,800640,124538,179.72,195.81,162.98,36.28,33.84,38.82,303.44
Cameroon,1977,6.375,2.835,7942132,7926342,7957922,100.0,3607974,2591156,1523635,219367,101.31,108.66,93.74,50.75,49.49,52.04,171.65
Western Sahara,1977,6.48,16.812,81301,79978,82624,95.5,36190,27517,15168,2426,115.78,116.03,115.51,40.46,38.41,42.59,223.35
Congo (Brazzaville),1977,5.9868,2.819,1539690,1487878,1591502,99.5,708991,495093,286543,49063,81.32,89.24,73.17,55.86,54.12,57.66,129.92
Niger,1977,7.9726,2.326,5682086,5903892,5460280,97.5,2575996,1886998,1097092,122000,186.3,188.46,184.07,38.27,38.8,37.72,325.43
Brazil,1977,4.2867,2.397,112528142,112032704,113023580,100.0,44807707,40794992,23132217,3793226,81.48,87.11,75.57,61.17,58.09,64.41,101.49
Senegal,1977,7.2863,2.33,5219201,5225740,5212662,99.5,2433728,1658242,994600,132631,104.7,108.89,100.38,46.45,45.54,47.39,234.49
Lesotho,1977,5.9057,2.6180000000000003,1255193,1215274,1295112,100.0,525684,430887,235055,63567,107.41,115.33,99.26,55.08,53.04,57.18,155.39
Colombia,1977,4.0017,1.871,25119134,24849442,25388826,100.0,10749714,8215142,5422460,731818,63.39,67.91,58.71,62.63,60.64,64.7,91.62
Nepal,1977,5.7367,2.101,13700458,13929576,13471340,100.0,5686538,4999302,2544937,469681,126.23,130.3,122.0,45.84,46.54,45.1,215.57
Guinea,1977,5.9576,2.019,4183359,4028096,4338622,97.5,1805790,1472923,781200,123446,148.11,157.67,138.26,40.83,39.51,42.19,261.14
Madagascar,1977,6.8769,2.5069999999999997,8011695,8011134,8012256,100.0,3619630,2609194,1495508,287363,122.59,128.59,116.42,46.46,45.29,47.66,209.24
Mauritania,1977,6.48,1.902,1455644,1435022,1476266,99.0,635443,491031,267654,61516,115.78,116.03,115.51,40.47,38.41,42.59,223.35
Sierra Leone,1977,6.4786,1.9,3147566,3110542,3184590,100.0,1365576,1140049,489032,152909,194.31,210.18,177.96,38.11,36.18,40.1,302.94
Ghana,1977,6.6006,2.157,10556349,10522022,10590676,100.0,4864265,3423536,1956607,311941,81.26,88.8,73.5,52.94,51.55,54.37,153.7
Honduras,1977,6.6938,3.3760000000000003,3055680,3038964,3072396,100.0,1499445,878522,595292,82421,80.8,86.58,74.73,58.1,55.77,60.54,121.06
Bhutan,1977,6.6607,3.6010000000000004,400792,421626,379958,97.0,165974,156031,68209,10578,143.75,150.16,137.03,47.8,47.25,48.38,233.94
Congo (Brazzaville),1978,5.8842,2.812,1583661,1532000,1635322,99.5,725482,506443,300123,51613,79.33,87.0,71.43,56.31,54.57,58.1,126.33
Ghana,1978,6.6160000000000005,1.925,10773891,10705210,10842572,100.0,4958052,3493658,2002418,319763,81.26,88.8,73.5,52.94,51.55,54.37,153.7
Djibouti,1978,6.4124,9.074,274702,275558,273846,94.0,116601,97881,52005,8215,115.78,125.3,105.97,51.16,49.57,52.81,165.14
Western Sahara,1978,6.44,14.764000000000001,95159,93802,96516,95.5,42129,31983,18127,2920,114.01,114.43,113.57,40.97,38.96,43.06,218.96
Liberia,1978,6.7284,2.805,1753463,1778150,1728776,99.5,769747,605914,325601,52201,161.85,179.37,143.8,43.32,41.6,45.1,240.62
Cote d'Ivoire,1978,7.3577,3.948,7954372,8183874,7724870,100.0,3880222,2634091,1283494,156565,130.31,139.78,120.55,48.32,47.03,49.65,193.27
Sierra Leone,1978,6.4713,1.913,3208149,3166730,3249568,100.0,1402923,1159206,496643,149377,192.39,208.36,175.95,38.39,36.42,40.42,299.84
Lebanon,1978,4.3719,1.6230000000000002,2800036,2787456,2812616,100.0,1155064,927131,589912,127929,38.78,41.47,35.95,68.35,66.63,70.15,49.39
Brazil,1978,4.2733,2.441,115283675,114775776,115791574,100.0,45418501,42092570,23836124,3936480,78.47,83.31,73.38,61.66,58.62,64.85,97.09
Seychelles,1978,4.256,1.217,62450,62796,62104,97.5,24403,20889,13152,4006,27.75,29.57,25.94,68.89,65.47,72.3,36.89
Niger,1978,7.9726,2.319,5815607,6006784,5624430,98.0,2652276,1923553,1113562,126216,186.3,188.46,184.07,38.27,38.8,37.72,325.43
Gabon,1978,4.9525,2.832,726421,698664,754178,100.0,286725,270774,131937,36985,114.43,128.5,99.94,50.59,48.65,52.59,171.83
Nicaragua,1978,6.381,0.9640000000000001,2608303,2596818,2619788,100.0,1255611,766522,522564,63606,82.01,90.4,73.2,57.57,55.72,59.5,115.29
Nigeria,1978,7.1417,2.944,70490592,72559098,68422086,100.0,32194137,23202931,13337218,1756306,122.24,128.02,116.11,44.58,43.94,45.27,226.55
Mauritania,1978,6.44,1.954,1483992,1459968,1508016,99.0,652181,498222,274524,59065,114.0,114.43,113.57,40.98,38.96,43.06,218.75
Honduras,1978,6.585,3.8560000000000003,3168347,3151390,3185304,100.0,1545857,912872,624704,84914,74.51,80.7,68.01,59.15,56.85,61.57,111.95
Chad,1978,6.7094,2.221,4424045,4279258,4568832,99.0,1981294,1499134,816808,126809,181.31,197.58,164.4,36.26,34.01,38.6,305.88
Swaziland,1978,6.7125,3.0980000000000003,568340,551226,585454,98.5,271880,171719,107443,17298,113.52,118.17,108.73,53.51,50.05,57.07,161.06
Congo (Kinshasa),1978,6.4808,3.304,27315131,26660322,27969940,100.0,12359905,9081166,5115631,758429,145.45,156.48,134.09,45.72,44.37,47.12,217.57
Senegal,1978,7.2834,2.388,5343808,5339262,5348354,99.5,2494993,1691713,1020310,136792,101.39,105.87,96.79,46.85,45.88,47.85,226.62
Angola,1978,7.1985,-0.631,6618702,6604552,6632852,99.0,2991644,2209122,1261423,156513,156.13,162.98,148.94,40.64,39.97,41.34,264.33
Colombia,1978,3.785,1.73,25575428,25280522,25870334,100.0,10763079,8458194,5594286,759869,60.37,64.67,55.91,63.47,61.44,65.57,86.46
Guinea,1978,5.9523,2.033,4268975,4111554,4426396,98.5,1844593,1498542,799119,126721,145.25,154.54,135.68,41.28,39.97,42.64,256.72
Bhutan,1978,6.6603,3.576,415435,437294,393576,96.0,172467,161661,70314,10993,141.17,147.37,134.65,48.24,47.69,48.82,228.91
Lesotho,1978,5.8122,2.633,1288584,1249476,1327692,100.0,539704,441393,244025,63462,103.54,111.42,95.41,55.72,53.66,57.84,149.04
Paraguay,1978,4.8925,2.08,3037492,3029344,3045640,100.0,1290735,982922,637882,125953,58.01,64.41,51.29,67.32,65.05,69.71,79.92
Somalia,1978,7.252000000000001,11.328,4679501,4671508,4687494,100.0,2137187,1417223,954768,170323,169.37,186.03,152.2,48.87,48.37,49.38,223.49
Madagascar,1978,6.8449,2.727,8224285,8220162,8228408,100.0,3717409,2667370,1547618,291888,120.14,125.82,114.28,46.89,45.7,48.11,205.38
Solomon Islands,1978,7.0665,3.636,215085,222658,207512,99.5,105475,65516,37484,6610,52.01,57.83,45.89,64.09,62.14,66.15,69.27
Central African Republic,1978,5.8766,2.613,2224714,2145440,2303988,97.5,989594,802850,387154,45116,118.89,126.67,110.87,47.6,46.31,48.92,198.78
Mali,1978,7.6434,2.05,6591756,6441534,6741978,100.0,2979362,2227521,1143478,241395,168.12,173.94,162.12,41.78,41.36,42.21,289.27
Cambodia,1978,4.6,-3.364,6769287,6294286,7244288,99.0,2897538,2296680,1397999,177070,282.84,301.65,263.18,16.76,13.2,20.49,421.89
Rwanda,1978,8.07,3.178,4818993,4723532,4914454,100.0,2248224,1447823,983121,139825,144.27,154.63,133.59,46.35,45.03,47.7,220.96
Burma,1978,5.0832,1.401,32017578,31886280,32148876,100.0,13065871,11355094,6380758,1215855,101.5,114.57,87.64,52.83,50.67,55.12,140.06
Burkina Faso,1978,7.6777,2.298,6025544,5930368,6120720,100.0,2839055,1897259,1068554,220676,136.75,146.36,126.84,42.32,40.93,43.74,285.03
Malawi,1978,7.7175,3.0860000000000003,5880469,5807934,5953004,100.0,2737057,1877536,1131873,134003,165.61,172.98,158.13,42.33,41.52,43.15,283.53
Haiti,1978,5.6808,1.9569999999999999,5270294,5179316,5361272,100.0,2191042,1899168,1011996,168088,133.17,143.49,122.74,46.98,45.37,48.61,206.28
Cameroon,1978,6.375,3.109,8181889,8168676,8195102,100.0,3719528,2668149,1568451,225761,98.63,105.81,91.24,51.16,49.97,52.38,168.16
Nepal,1978,5.6937,2.133,13993609,14230496,13756722,100.0,5820856,5099728,2598387,474638,123.78,127.97,119.43,46.57,47.15,45.97,208.28
Tanzania,1978,6.9,2.74,17647395,17387770,17907020,100.0,8232241,5511806,3169808,733540,133.22,145.85,120.21,46.23,44.41,48.11,219.21
Uganda,1978,7.5482,2.364,11540373,11449236,11631510,100.0,5652200,3353177,2202373,332623,137.63,148.1,126.84,39.06,37.59,40.58,229.31
Cameroon,1979,6.3756,3.017,8436344,8424256,8448432,100.0,3838825,2749262,1615566,232691,96.02,103.04,88.8,51.56,50.44,52.72,164.75
Niger,1979,7.9726,2.332,5952447,6113788,5791106,98.5,2730221,1960401,1131306,130519,186.3,188.46,184.07,38.27,38.8,37.72,325.43
Guinea,1979,5.9472,2.0469999999999997,4356939,4197280,4516598,97.5,1884279,1525550,817006,130104,142.44,151.47,133.14,41.73,40.42,43.08,252.36
Colombia,1979,3.69,2.109,26071592,25759562,26383622,100.0,10765170,8738996,5777205,790221,57.49,61.59,53.24,64.27,62.22,66.4,81.6
Gabon,1979,5.0534,-3.985,722911,700194,745628,98.0,282328,268667,135055,36861,110.22,124.24,95.79,51.31,49.34,53.35,165.39
Chad,1979,6.7938,2.27,4524409,4373390,4675428,99.5,2033388,1527930,834012,129079,182.93,199.37,165.83,36.22,34.16,38.37,308.36
Somalia,1979,7.252000000000001,13.798,5310962,5254858,5367066,100.0,2433806,1600469,1082068,194619,165.25,181.51,148.51,49.41,48.92,49.91,218.42
Honduras,1979,6.4762,3.0380000000000003,3279238,3262646,3295830,100.0,1593334,944872,653451,87581,68.71,75.2,61.89,60.16,57.89,62.55,103.52
Bhutan,1979,6.66,3.556,430518,453398,407638,97.0,179090,167349,72642,11437,138.32,144.3,132.04,48.73,48.18,49.31,223.38
Burkina Faso,1979,7.6369,2.381,6168269,6049378,6287160,100.0,2923734,1927565,1100382,216588,134.77,144.25,125.01,43.28,41.88,44.72,275.4
Western Sahara,1979,6.39,13.196,109402,107998,110806,96.5,48253,36569,21163,3417,112.26,112.84,111.65,41.47,39.49,43.53,214.82
Benin,1979,7.075,3.025,3354798,3216494,3493102,100.0,1615600,1026899,593621,118678,149.96,159.58,139.86,45.05,43.96,46.2,224.03
Congo (Kinshasa),1979,6.5173,3.09,28202122,27562820,28841424,100.0,12772215,9372457,5274192,783258,143.24,154.28,131.88,46.09,44.71,47.52,214.17
Guinea-Bissau,1979,5.8499,2.245,771376,745916,796836,100.0,338194,254956,138954,39272,150.71,162.45,138.62,41.67,40.1,43.28,254.18
Angola,1979,7.1985,7.417999999999999,6848826,6839052,6858600,98.5,3106534,2282583,1297441,162268,155.85,162.68,148.69,40.64,39.97,41.35,264.14
Uganda,1979,7.5482,1.838,11785110,11669546,11900674,100.0,5773828,3389350,2291860,330072,137.23,148.0,126.14,40.35,39.89,40.83,228.72
Sierra Leone,1979,6.4639999999999995,1.936,3270506,3224644,3316368,100.0,1436342,1177319,510851,145994,190.5,206.55,173.97,38.67,36.66,40.74,296.76
Solomon Islands,1979,6.8432,3.5180000000000002,222917,230366,215468,100.0,109534,67560,39119,6704,50.53,56.22,44.55,64.44,62.47,66.52,67.13
Seychelles,1979,3.9165,1.143,63191,63464,62918,98.0,24220,21184,13703,4084,24.94,23.87,26.02,70.12,68.4,71.84,33.11
Cambodia,1979,7.6,2.193,6729212,6217354,7241070,99.0,2866471,2292519,1392157,178065,262.2,282.42,241.07,31.29,29.76,32.88,384.24
